delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference,Calculated_delay_flag
9828.0,ecom express,documents,bike,standard,south,hot,121.6,29.83,3,24,no,delivered,4,697.49,-21,On-Time
9829.0,amazon logistics,furniture,scooter,standard,north,cold,62.6,11.34,2,24,no,delivered,4,347.02,-22,On-Time
9830.0,ekart,pharmacy,ev bike,two day,south,stormy,136.6,42.82,7,16,no,delivered,3,811.46,-9,On-Time
9831.0,delhivery,electronics,truck,express,central,clear,237.9,25.45,8,6,yes,delayed,2,1315.85,2,Late
9832.0,amazon logistics,groceries,van,express,west,cold,8.1,17.47,3,2,yes,failed,2,142.91,1,Late
9833.0,dhl,electronics,ev bike,two day,east,stormy,79.7,28.18,5,16,no,delivered,3,483.04,-11,On-Time
9834.0,xpressbees,clothing,truck,two day,east,cold,251.2,38.84,10,16,no,delivered,4,1372.52,-6,On-Time
9835.0,blue dart,clothing,van,standard,east,hot,88.5,8.32,2,24,no,delivered,4,467.46,-22,On-Time
9836.0,xpressbees,fragile items,scooter,two day,north,stormy,93.6,4.97,7,16,no,delivered,4,482.91,-9,On-Time
9837.0,shadowfax,groceries,ev bike,same day,south,rainy,85.7,3.1,3,8,no,delivered,5,537.8,-5,On-Time
9838.0,ecom express,electronics,truck,two day,central,stormy,205.1,5.28,14,16,no,delivered,5,1041.34,-2,On-Time
9839.0,delhivery,cosmetics,ev van,two day,west,rainy,265.8,49.52,14,16,no,delivered,4,1478.01,-2,On-Time
9840.0,dhl,furniture,van,express,south,foggy,113.3,35.19,3,4,no,delivered,3,722.07,-1,On-Time
9841.0,ecom express,clothing,scooter,two day,central,stormy,291.7,33.45,11,16,no,delivered,5,1558.85,-5,On-Time
9842.0,dhl,pharmacy,bike,same day,north,cold,46.8,28.39,1,8,no,delivered,3,419.17,-7,On-Time
9843.0,shadowfax,documents,scooter,same day,central,stormy,261.6,18.08,12,8,yes,delayed,2,1462.24,4,Late
9844.0,blue dart,pharmacy,ev bike,two day,east,hot,106.9,9.64,3,16,no,delivered,5,563.42,-13,On-Time
9845.0,xpressbees,automobile parts,scooter,two day,east,foggy,51.6,2.57,4,16,no,delivered,5,265.71,-12,On-Time
9846.0,ekart,documents,truck,express,central,rainy,204.0,30.73,9,6,yes,delayed,2,1162.19,3,Late
9847.0,shadowfax,cosmetics,scooter,two day,central,clear,76.3,16.44,1,16,no,delivered,5,430.82,-15,On-Time
9848.0,amazon logistics,electronics,ev van,standard,central,rainy,42.8,35.66,3,24,no,delivered,5,320.98,-21,On-Time
9849.0,shadowfax,groceries,ev van,standard,east,clear,147.5,34.65,6,24,no,delivered,3,841.45,-18,On-Time
9850.0,fedex,automobile parts,ev bike,same day,east,hot,53.8,47.7,4,8,no,delivered,5,512.1,-4,On-Time
9851.0,blue dart,electronics,ev bike,express,central,clear,156.9,9.9,5,5,yes,delayed,2,864.2,0,On-Time
9852.0,dhl,automobile parts,truck,express,west,foggy,280.5,47.67,9,7,yes,delayed,3,1595.51,2,Late
9853.0,amazon logistics,electronics,bike,same day,south,cold,3.6,24.93,1,8,no,delivered,5,185.79,-7,On-Time
9854.0,blue dart,furniture,bike,standard,east,hot,110.7,38.33,3,24,no,delivered,4,668.49,-21,On-Time
9855.0,shadowfax,clothing,van,standard,central,cold,185.4,0.74,7,24,no,delivered,4,929.22,-17,On-Time
9856.0,fedex,electronics,ev bike,standard,central,cold,147.1,35.7,6,24,no,delivered,3,842.6,-18,On-Time
9857.0,ekart,groceries,bike,two day,south,stormy,177.4,17.14,9,16,no,delivered,3,938.42,-7,On-Time
9858.0,xpressbees,pharmacy,truck,express,central,clear,8.0,8.33,3,2,yes,delayed,3,114.99,1,Late
9859.0,dhl,cosmetics,ev van,two day,east,rainy,160.6,24.76,8,16,no,delivered,3,877.28,-8,On-Time
9860.0,ekart,documents,ev van,same day,south,stormy,198.4,18.63,11,8,yes,delayed,3,1147.89,3,Late
9861.0,fedex,furniture,truck,express,east,rainy,180.0,34.85,8,5,yes,failed,1,1054.55,3,Late
9862.0,xpressbees,clothing,truck,standard,east,cold,13.7,10.96,2,24,no,delivered,5,101.38,-22,On-Time
9863.0,amazon logistics,cosmetics,bike,standard,north,foggy,32.4,30.88,3,24,no,delivered,4,254.64,-21,On-Time
9864.0,shadowfax,clothing,bike,same day,south,stormy,206.8,26.54,11,8,yes,delayed,2,1213.62,3,Late
9865.0,shadowfax,fragile items,scooter,same day,north,clear,44.5,26.03,4,8,no,delivered,4,400.59,-4,On-Time
9866.0,amazon logistics,clothing,ev bike,two day,west,clear,93.6,32.07,4,16,no,delivered,5,564.21,-12,On-Time
9867.0,ekart,pharmacy,bike,standard,east,hot,134.1,41.76,7,24,no,delivered,4,795.78,-17,On-Time
9868.0,ekart,documents,ev bike,same day,north,hot,132.7,34.5,5,8,no,delivered,5,867.0,-3,On-Time
9869.0,fedex,automobile parts,scooter,standard,east,stormy,17.5,15.1,4,24,no,delivered,3,132.8,-20,On-Time
9870.0,shadowfax,documents,bike,same day,east,rainy,136.0,4.78,10,8,yes,delayed,2,794.34,2,Late
9871.0,shadowfax,automobile parts,bike,standard,west,foggy,127.1,32.4,5,24,no,delivered,4,732.7,-19,On-Time
9872.0,blue dart,fragile items,ev bike,standard,central,foggy,85.2,18.87,6,24,no,delivered,4,482.61,-18,On-Time
9873.0,amazon logistics,furniture,bike,express,central,rainy,155.7,30.35,8,5,yes,delayed,2,919.55,3,Late
9874.0,dhl,furniture,truck,express,east,cold,219.4,3.67,4,6,no,delivered,3,1158.01,-2,On-Time
9875.0,amazon logistics,groceries,ev van,standard,north,foggy,297.1,8.22,8,24,no,delivered,5,1513.16,-16,On-Time
9876.0,xpressbees,groceries,truck,same day,north,cold,290.8,5.93,6,8,no,delivered,4,1571.79,-2,On-Time
9877.0,ecom express,furniture,van,express,north,stormy,206.6,28.64,8,6,yes,delayed,2,1168.92,2,Late
9878.0,shadowfax,clothing,ev van,two day,north,stormy,71.4,47.88,9,16,no,delivered,3,500.64,-7,On-Time
9879.0,fedex,documents,bike,same day,west,cold,249.1,16.07,10,8,yes,failed,2,1393.71,2,Late
9880.0,blue dart,fragile items,scooter,two day,central,clear,100.7,19.46,5,16,no,delivered,3,561.88,-11,On-Time
9881.0,dhl,automobile parts,scooter,standard,west,stormy,58.5,33.16,7,24,no,delivered,5,391.98,-17,On-Time
9882.0,amazon logistics,electronics,bike,express,west,foggy,98.3,46.47,5,3,yes,delayed,2,680.91,2,Late
9883.0,dhl,cosmetics,ev van,two day,south,rainy,17.8,6.08,6,16,no,delivered,5,107.24,-10,On-Time
9884.0,delhivery,documents,scooter,standard,west,rainy,119.2,10.73,8,24,no,delivered,4,628.19,-16,On-Time
9885.0,ekart,pharmacy,bike,standard,east,rainy,240.5,9.7,9,24,no,delivered,4,1231.6,-15,On-Time
9886.0,shadowfax,pharmacy,ev van,same day,south,hot,3.6,39.89,2,8,no,delivered,5,236.17,-6,On-Time
9887.0,shadowfax,fragile items,ev van,standard,north,stormy,3.6,47.84,7,24,no,delivered,5,148.52,-17,On-Time
9888.0,ecom express,cosmetics,scooter,two day,east,hot,53.7,5.99,3,16,no,delivered,3,286.47,-13,On-Time
9889.0,ecom express,fragile items,van,two day,east,hot,59.7,39.46,2,16,no,delivered,5,416.88,-14,On-Time
9890.0,fedex,fragile items,ev bike,two day,east,stormy,193.6,13.86,8,16,no,delivered,3,1009.58,-8,On-Time
9891.0,fedex,pharmacy,van,two day,east,rainy,48.9,44.2,6,16,no,delivered,3,377.1,-10,On-Time
9892.0,amazon logistics,groceries,ev bike,two day,west,stormy,120.1,29.2,9,16,no,delivered,3,688.1,-7,On-Time
9893.0,delhivery,groceries,scooter,two day,central,stormy,191.8,42.39,10,16,no,delivered,4,1086.17,-6,On-Time
9894.0,shadowfax,groceries,ev bike,express,east,rainy,73.6,38.72,6,3,yes,delayed,2,534.16,3,Late
9895.0,fedex,groceries,truck,standard,south,cold,51.7,14.09,2,24,no,delivered,5,300.77,-22,On-Time
9896.0,amazon logistics,documents,bike,two day,south,foggy,266.3,29.97,11,16,no,delivered,3,1421.41,-5,On-Time
9897.0,amazon logistics,documents,truck,express,central,foggy,66.5,32.55,5,3,yes,delayed,3,480.15,2,Late
9898.0,shadowfax,pharmacy,bike,standard,east,cold,268.0,20.66,9,24,no,delivered,3,1401.98,-15,On-Time
9899.0,shadowfax,documents,ev van,express,central,foggy,284.2,2.23,12,7,yes,delayed,3,1477.69,5,Late
9900.0,xpressbees,groceries,ev van,standard,west,cold,278.4,29.89,5,24,no,delivered,3,1481.67,-19,On-Time
9901.0,shadowfax,cosmetics,bike,same day,east,foggy,145.2,18.33,6,8,no,delivered,5,880.99,-2,On-Time
9902.0,ekart,documents,truck,same day,north,hot,216.7,11.13,4,8,no,delivered,5,1216.89,-4,On-Time
9903.0,ekart,electronics,van,standard,west,cold,74.8,2.74,4,24,no,delivered,3,382.22,-20,On-Time
9904.0,xpressbees,electronics,bike,standard,east,cold,20.2,5.38,3,24,no,delivered,4,117.14,-21,On-Time
9905.0,shadowfax,cosmetics,ev bike,two day,north,rainy,156.4,8.99,9,16,no,delivered,3,808.97,-7,On-Time
9906.0,ekart,automobile parts,bike,express,south,hot,31.5,2.07,2,2,no,delivered,4,213.71,0,On-Time
9907.0,amazon logistics,cosmetics,bike,standard,east,rainy,233.9,8.43,6,24,no,delivered,3,1194.79,-18,On-Time
9908.0,ecom express,electronics,ev bike,standard,central,stormy,152.5,15.39,10,24,no,delivered,5,808.67,-14,On-Time
9909.0,shadowfax,pharmacy,scooter,express,west,hot,20.0,8.4,2,2,yes,delayed,2,175.2,0,On-Time
9910.0,ekart,documents,ev van,standard,south,hot,216.2,9.39,6,24,no,delivered,4,1109.17,-18,On-Time
9911.0,ecom express,documents,truck,standard,central,cold,146.3,17.57,4,24,no,delivered,4,784.21,-20,On-Time
9912.0,ekart,automobile parts,truck,standard,west,rainy,139.4,15.7,12,24,no,delivered,5,744.1,-12,On-Time
9913.0,dhl,fragile items,van,same day,central,clear,169.3,37.6,3,8,no,delivered,3,1059.3,-5,On-Time
9914.0,amazon logistics,cosmetics,van,same day,east,cold,236.8,8.93,7,8,no,delivered,5,1310.79,-1,On-Time
9915.0,fedex,furniture,scooter,two day,central,stormy,43.0,22.05,8,16,no,delivered,4,281.15,-8,On-Time
9916.0,ekart,pharmacy,ev bike,express,central,foggy,34.9,12.5,4,2,yes,delayed,3,262.0,2,Late
9917.0,delhivery,automobile parts,truck,standard,west,foggy,52.2,34.67,5,24,no,delivered,4,365.01,-19,On-Time
9918.0,dhl,pharmacy,bike,same day,central,clear,92.3,10.1,3,8,no,delivered,4,591.8,-5,On-Time
9919.0,xpressbees,pharmacy,scooter,two day,east,cold,225.3,25.1,11,16,no,delivered,3,1201.8,-5,On-Time
9920.0,xpressbees,electronics,ev van,same day,north,rainy,178.5,49.38,9,8,yes,delayed,3,1140.64,1,Late
9921.0,ekart,automobile parts,van,standard,south,hot,19.7,39.28,2,24,no,delivered,4,216.34,-22,On-Time
9922.0,blue dart,fragile items,scooter,standard,north,stormy,246.4,6.58,9,24,no,delivered,5,1251.74,-15,On-Time
9923.0,xpressbees,groceries,scooter,standard,south,cold,14.6,19.85,2,24,no,delivered,4,132.55,-22,On-Time
9924.0,blue dart,documents,scooter,two day,west,stormy,62.9,31.42,8,16,no,delivered,3,408.76,-8,On-Time
9925.0,delhivery,automobile parts,ev van,express,north,cold,266.5,40.9,6,7,no,delivered,5,1505.2,-1,On-Time
9926.0,fedex,automobile parts,scooter,standard,west,stormy,105.6,16.11,8,24,no,delivered,5,576.33,-16,On-Time
9927.0,shadowfax,groceries,scooter,express,west,stormy,102.8,45.5,6,4,yes,delayed,2,700.5,2,Late
9928.0,ekart,documents,bike,two day,east,stormy,57.5,5.67,5,16,no,delivered,4,304.51,-11,On-Time
9929.0,blue dart,fragile items,ev van,express,west,cold,54.4,9.99,3,3,no,delivered,5,351.97,0,On-Time
9930.0,ekart,pharmacy,van,two day,east,stormy,10.1,24.16,4,16,no,delivered,3,122.98,-12,On-Time
9931.0,dhl,automobile parts,ev bike,same day,west,cold,254.6,49.2,6,8,no,delivered,4,1520.6,-2,On-Time
9932.0,delhivery,furniture,ev bike,two day,west,hot,219.5,43.43,11,16,no,delivered,5,1227.79,-5,On-Time
9933.0,delhivery,furniture,van,standard,east,stormy,113.4,39.12,10,24,no,delivered,5,684.36,-14,On-Time
9934.0,dhl,clothing,van,same day,west,rainy,226.8,15.9,10,8,yes,delayed,3,1281.7,2,Late
9935.0,delhivery,pharmacy,bike,express,west,stormy,85.6,36.82,8,3,yes,delayed,2,588.46,5,Late
9936.0,ekart,groceries,ev bike,two day,east,rainy,103.3,4.5,10,16,no,delivered,4,530.0,-6,On-Time
9937.0,shadowfax,clothing,ev bike,standard,central,hot,265.3,37.74,10,24,no,delivered,5,1439.72,-14,On-Time
9938.0,delhivery,fragile items,scooter,standard,south,clear,68.1,35.74,2,24,no,delivered,5,447.72,-22,On-Time
9939.0,shadowfax,groceries,scooter,standard,north,foggy,256.4,24.68,8,24,no,delivered,3,1356.04,-16,On-Time
9940.0,shadowfax,clothing,van,two day,central,stormy,74.7,14.61,8,16,no,delivered,5,417.33,-8,On-Time
9941.0,shadowfax,automobile parts,ev bike,two day,central,foggy,273.7,22.95,12,16,no,delivered,3,1437.35,-4,On-Time
9942.0,shadowfax,automobile parts,truck,standard,east,foggy,69.2,39.18,5,24,no,delivered,4,463.54,-19,On-Time
9943.0,amazon logistics,furniture,bike,express,south,clear,88.3,49.34,3,3,no,delivered,4,639.52,0,On-Time
9944.0,delhivery,documents,truck,same day,south,cold,166.2,41.92,5,8,no,delivered,4,1056.76,-3,On-Time
9945.0,blue dart,clothing,ev bike,two day,east,clear,60.9,30.58,2,16,no,delivered,5,396.24,-14,On-Time
9946.0,ekart,pharmacy,scooter,express,central,foggy,8.6,19.9,2,2,yes,failed,2,152.7,0,On-Time
9947.0,xpressbees,pharmacy,van,two day,south,cold,91.0,37.02,2,16,no,delivered,4,566.06,-14,On-Time
9948.0,amazon logistics,pharmacy,ev bike,two day,west,stormy,130.0,3.45,8,16,no,delivered,5,660.35,-8,On-Time
9949.0,ecom express,cosmetics,scooter,same day,south,foggy,4.7,37.73,2,8,no,delivered,5,236.69,-6,On-Time
9950.0,shadowfax,furniture,bike,same day,east,foggy,235.9,16.88,7,8,no,delivered,3,1330.14,-1,On-Time
9951.0,dhl,cosmetics,ev van,standard,west,clear,84.4,32.53,3,24,no,delivered,4,519.59,-21,On-Time
9952.0,dhl,pharmacy,bike,express,west,foggy,53.5,39.12,5,3,yes,delayed,2,434.86,2,Late
9953.0,delhivery,fragile items,bike,two day,west,stormy,188.3,0.67,9,16,no,delivered,4,942.52,-7,On-Time
9954.0,fedex,cosmetics,scooter,standard,south,foggy,263.4,46.54,10,24,no,delivered,5,1456.62,-14,On-Time
9955.0,fedex,electronics,ev bike,same day,north,foggy,136.0,17.52,4,8,no,delivered,5,832.56,-4,On-Time
9956.0,blue dart,pharmacy,truck,two day,east,stormy,128.3,19.21,9,16,no,delivered,5,699.13,-7,On-Time
9957.0,xpressbees,automobile parts,scooter,same day,east,foggy,149.7,5.24,8,8,yes,delayed,3,864.22,0,On-Time
9958.0,amazon logistics,pharmacy,bike,two day,south,foggy,48.3,32.44,1,16,no,delivered,4,338.82,-15,On-Time
9959.0,ekart,furniture,ev van,two day,north,cold,93.7,21.17,4,16,no,delivered,5,532.01,-12,On-Time
9960.0,ecom express,pharmacy,bike,standard,central,clear,137.1,47.25,5,24,no,delivered,5,827.25,-19,On-Time
9961.0,delhivery,pharmacy,ev van,same day,north,stormy,297.1,15.96,16,8,yes,delayed,2,1632.7206,8,Late
9962.0,ecom express,groceries,van,same day,north,clear,117.6,0.67,6,8,no,delivered,5,688.69,-2,On-Time
9963.0,xpressbees,automobile parts,scooter,same day,south,clear,16.0,24.35,1,8,no,delivered,4,253.05,-7,On-Time
9964.0,ekart,electronics,van,same day,south,stormy,77.6,40.03,9,8,yes,delayed,3,608.09,1,Late
9965.0,shadowfax,fragile items,scooter,express,north,clear,278.8,10.25,11,7,yes,delayed,3,1474.75,4,Late
9966.0,ekart,clothing,bike,express,south,foggy,252.3,16.65,10,7,yes,delayed,2,1361.45,3,Late
9967.0,amazon logistics,clothing,van,express,south,rainy,187.0,46.29,8,5,yes,delayed,3,1123.87,3,Late
9968.0,blue dart,pharmacy,truck,standard,east,cold,160.8,8.97,5,24,no,delivered,4,830.91,-19,On-Time
9969.0,ekart,pharmacy,van,two day,east,rainy,192.5,47.6,7,16,no,delivered,5,1105.3,-9,On-Time
9970.0,ekart,automobile parts,truck,same day,north,clear,288.7,30.15,7,8,no,delivered,5,1632.7206,-1,On-Time
9971.0,blue dart,documents,ev van,express,central,clear,132.5,36.14,3,4,no,delivered,5,820.92,-1,On-Time
9972.0,ekart,electronics,bike,standard,east,rainy,240.2,47.03,12,24,no,delivered,3,1342.09,-12,On-Time
9973.0,shadowfax,documents,ev bike,same day,east,clear,263.2,42.84,8,8,yes,delayed,2,1544.52,0,On-Time
9974.0,shadowfax,furniture,scooter,two day,west,hot,63.7,6.3,2,16,no,delivered,5,337.4,-14,On-Time
9975.0,fedex,groceries,bike,two day,central,clear,116.5,6.18,5,16,no,delivered,4,601.04,-11,On-Time
9976.0,blue dart,documents,van,express,north,hot,216.3,38.63,6,6,yes,delayed,2,1247.39,0,On-Time
9977.0,blue dart,automobile parts,van,express,east,rainy,71.1,21.14,5,3,yes,delayed,2,468.92,2,Late
9978.0,ecom express,pharmacy,ev van,same day,central,clear,96.4,25.45,2,8,no,delivered,3,658.35,-6,On-Time
9979.0,ekart,cosmetics,van,same day,south,foggy,106.4,34.84,8,8,yes,delayed,2,736.52,0,On-Time
9980.0,delhivery,cosmetics,ev bike,express,central,rainy,292.2,38.44,13,7,yes,delayed,2,1626.32,6,Late
9981.0,fedex,groceries,ev van,two day,east,stormy,209.0,48.21,10,16,no,delivered,3,1189.63,-6,On-Time
9982.0,delhivery,cosmetics,van,same day,north,rainy,156.9,36.7,10,8,yes,failed,1,994.6,2,Late
9983.0,dhl,automobile parts,scooter,two day,central,cold,134.6,48.86,3,16,no,delivered,4,819.58,-13,On-Time
9984.0,amazon logistics,cosmetics,ev van,standard,north,cold,205.5,1.29,10,24,no,delivered,5,1031.37,-14,On-Time
9985.0,ekart,documents,van,same day,west,foggy,268.0,29.92,7,8,no,delivered,4,1529.76,-1,On-Time
9986.0,xpressbees,fragile items,van,express,east,cold,69.9,3.71,3,3,yes,delayed,2,410.63,0,On-Time
9987.0,fedex,documents,ev bike,two day,west,cold,222.7,48.56,4,16,no,delivered,4,1259.18,-12,On-Time
9988.0,dhl,electronics,van,same day,south,cold,74.3,21.26,3,8,no,delivered,4,535.28,-5,On-Time
9989.0,shadowfax,groceries,truck,same day,north,rainy,233.3,19.85,7,8,no,delivered,4,1326.05,-1,On-Time
9990.0,shadowfax,furniture,ev van,same day,east,clear,221.9,34.39,7,8,no,delivered,3,1312.67,-1,On-Time
9991.0,ekart,furniture,bike,standard,west,stormy,207.8,40.45,11,24,no,delivered,5,1160.35,-13,On-Time
9992.0,ekart,documents,ev bike,same day,east,hot,80.9,4.58,4,8,no,delivered,3,518.24,-4,On-Time
9993.0,ecom express,documents,van,two day,north,foggy,297.1,28.94,9,16,no,delivered,5,1574.82,-7,On-Time
9994.0,blue dart,automobile parts,truck,standard,west,stormy,100.8,45.44,8,24,no,delivered,5,640.32,-16,On-Time
9995.0,ecom express,documents,ev van,standard,east,foggy,264.3,33.3,6,24,no,delivered,4,1421.4,-18,On-Time
9996.0,fedex,fragile items,truck,standard,west,hot,54.7,8.59,1,24,no,delivered,4,299.27,-23,On-Time
9997.0,ecom express,documents,van,express,central,hot,113.7,16.13,2,4,no,delivered,4,666.89,-2,On-Time
9998.0,dhl,electronics,ev van,standard,central,rainy,7.9,5.12,5,24,no,delivered,5,95.6674,-19,On-Time
9999.0,shadowfax,electronics,truck,same day,central,cold,31.1,17.47,2,8,no,delivered,5,307.91,-6,On-Time
10000.0,shadowfax,documents,bike,standard,west,clear,134.4,29.41,3,24,no,delivered,4,760.23,-21,On-Time
10001.0,dhl,fragile items,bike,standard,west,hot,247.3,27.09,5,24,no,delivered,4,1317.77,-19,On-Time
10002.0,blue dart,furniture,van,standard,north,clear,200.9,26.97,6,24,no,delivered,4,1085.41,-18,On-Time
10003.0,fedex,cosmetics,ev bike,same day,north,rainy,172.7,44.38,7,8,no,delivered,4,1096.64,-1,On-Time
10004.0,shadowfax,automobile parts,van,standard,north,stormy,4.9,5.22,6,24,no,delivered,4,95.6674,-18,On-Time
10005.0,ekart,electronics,scooter,same day,west,rainy,249.8,26.52,8,8,yes,delayed,2,1428.56,0,On-Time
10006.0,xpressbees,electronics,ev van,same day,west,cold,98.6,6.62,4,8,no,delivered,3,612.86,-4,On-Time
10007.0,shadowfax,automobile parts,scooter,express,central,hot,165.8,6.41,6,5,yes,delayed,2,898.23,1,Late
10008.0,blue dart,pharmacy,bike,standard,west,clear,246.7,31.87,9,24,no,delivered,4,1329.11,-15,On-Time
10009.0,ecom express,pharmacy,van,same day,central,rainy,16.8,3.3,5,8,no,delivered,5,193.9,-3,On-Time
10010.0,delhivery,groceries,bike,express,west,stormy,95.6,12.84,7,3,yes,delayed,2,566.52,4,Late
10011.0,shadowfax,fragile items,truck,same day,west,clear,286.5,46.9,8,8,yes,delayed,3,1632.7206,0,On-Time
10012.0,dhl,pharmacy,van,two day,east,rainy,29.9,36.65,7,16,no,delivered,5,259.45,-9,On-Time
10013.0,shadowfax,documents,ev van,standard,north,clear,110.0,44.19,5,24,no,delivered,5,682.57,-19,On-Time
10014.0,xpressbees,pharmacy,scooter,two day,west,clear,269.8,16.39,8,16,no,delivered,3,1398.17,-8,On-Time
10015.0,xpressbees,electronics,scooter,standard,east,cold,37.0,45.8,0,24,no,delivered,4,322.4,-24,On-Time
10016.0,shadowfax,documents,ev bike,same day,central,stormy,205.5,35.43,10,8,yes,delayed,2,1233.79,2,Late
10017.0,amazon logistics,clothing,ev bike,standard,central,rainy,207.0,3.03,9,24,no,delivered,5,1044.09,-15,On-Time
10018.0,xpressbees,fragile items,van,standard,south,foggy,73.7,31.19,7,24,no,delivered,3,462.07,-17,On-Time
10019.0,amazon logistics,cosmetics,ev van,express,north,stormy,44.4,1.83,5,2,yes,delayed,3,277.49,3,Late
10020.0,dhl,electronics,ev van,same day,south,hot,228.3,24.98,9,8,yes,delayed,2,1316.44,1,Late
10021.0,blue dart,automobile parts,truck,express,east,rainy,69.4,4.34,4,3,yes,delayed,2,410.02,1,Late
10022.0,ekart,fragile items,ev bike,express,central,foggy,233.5,0.95,7,6,yes,delayed,3,1220.35,1,Late
10023.0,shadowfax,groceries,truck,standard,central,foggy,272.3,44.46,10,24,no,delivered,4,1494.88,-14,On-Time
10024.0,fedex,clothing,van,same day,central,clear,15.1,37.23,1,8,no,delivered,4,287.19,-7,On-Time
10025.0,delhivery,groceries,truck,express,south,rainy,84.6,12.1,8,3,yes,delayed,2,509.3,5,Late
10026.0,blue dart,pharmacy,ev van,two day,north,hot,218.7,37.3,7,16,no,delivered,5,1205.4,-9,On-Time
10027.0,ecom express,pharmacy,bike,express,west,hot,170.2,0.67,4,5,no,delivered,3,902.89,-1,On-Time
